WOJ,WOJEWÓDZTWO,IMIĘ_DRUGIE,PŁEĆ,LICZBA_WYSTĄPIEŃ
02,DOLNOŚLĄSKIE,MARIA,KOBIETA,505
02,DOLNOŚLĄSKIE,ANNA,KOBIETA,430
02,DOLNOŚLĄSKIE,ZOFIA,KOBIETA,173
02,DOLNOŚLĄSKIE,ALEKSANDRA,KOBIETA,128
02,DOLNOŚLĄSKIE,HELENA,KOBIETA,127
02,DOLNOŚLĄSKIE,WIKTORIA,KOBIETA,115
02,DOLNOŚLĄSKIE,JULIA,KOBIETA,114
02,DOLNOŚLĄSKIE,MAŁGORZATA,KOBIETA,112
02,DOLNOŚLĄSKIE,ALICJA,KOBIETA,109
02,DOLNOŚLĄSKIE,BARBARA,KOBIETA,105
02,DOLNOŚLĄSKIE,MAGDALENA,KOBIETA,103
02,DOLNOŚLĄSKIE,KATARZYNA,KOBIETA,102
02,DOLNOŚLĄSKIE,EWA,KOBIETA,99
02,DOLNOŚLĄSKIE,ZUZANNA,KOBIETA,82
02,DOLNOŚLĄSKIE,LAURA,KOBIETA,72
02,DOLNOŚLĄSKIE,JOANNA,KOBIETA,70
02,DOLNOŚLĄSKIE,ANTONINA,KOBIETA,69
02,DOLNOŚLĄSKIE,WERONIKA,KOBIETA,69
02,DOLNOŚLĄSKIE,ELŻBIETA,KOBIETA,68
02,DOLNOŚLĄSKIE,NATALIA,KOBIETA,67
02,DOLNOŚLĄSKIE,HANNA,KOBIETA,66
02,DOLNOŚLĄSKIE,ŁUCJA,KOBIETA,66
02,DOLNOŚLĄSKIE,KRYSTYNA,KOBIETA,65
02,DOLNOŚLĄSKIE,OLIWIA,KOBIETA,65
02,DOLNOŚLĄSKIE,KAROLINA,KOBIETA,63
02,DOLNOŚLĄSKIE,AGNIESZKA,KOBIETA,62
02,DOLNOŚLĄSKIE,EMILIA,KOBIETA,61
02,DOLNOŚLĄSKIE,JANINA,KOBIETA,54
02,DOLNOŚLĄSKIE,TERESA,KOBIETA,54
02,DOLNOŚLĄSKIE,JADWIGA,KOBIETA,52
02,DOLNOŚLĄSKIE,MAJA,KOBIETA,52
02,DOLNOŚLĄSKIE,MARIANNA,KOBIETA,49
02,DOLNOŚLĄSKIE,MARTA,KOBIETA,49
02,DOLNOŚLĄSKIE,RÓŻA,KOBIETA,49
02,DOLNOŚLĄSKIE,ANASTAZJA,KOBIETA,48
02,DOLNOŚLĄSKIE,IRENA,KOBIETA,44
02,DOLNOŚLĄSKIE,MICHALINA,KOBIETA,44
02,DOLNOŚLĄSKIE,MONIKA,KOBIETA,43
02,DOLNOŚLĄSKIE,AMELIA,KOBIETA,42
02,DOLNOŚLĄSKIE,GABRIELA,KOBIETA,41
02,DOLNOŚLĄSKIE,KLARA,KOBIETA,39
02,DOLNOŚLĄSKIE,IZABELA,KOBIETA,38
02,DOLNOŚLĄSKIE,ANIELA,KOBIETA,36
02,DOLNOŚLĄSKIE,BEATA,KOBIETA,36
02,DOLNOŚLĄSKIE,WANDA,KOBIETA,36
02,DOLNOŚLĄSKIE,AGATA,KOBIETA,35
02,DOLNOŚLĄSKIE,DANUTA,KOBIETA,35
02,DOLNOŚLĄSKIE,URSZULA,KOBIETA,35
02,DOLNOŚLĄSKIE,DOROTA,KOBIETA,34
02,DOLNOŚLĄSKIE,RITA,KOBIETA,33
02,DOLNOŚLĄSKIE,PATRYCJA,KOBIETA,32
02,DOLNOŚLĄSKIE,PAULINA,KOBIETA,31
02,DOLNOŚLĄSKIE,POLA,KOBIETA,30
02,DOLNOŚLĄSKIE,LENA,KOBIETA,29
02,DOLNOŚLĄSKIE,GRAŻYNA,KOBIETA,28
02,DOLNOŚLĄSKIE,KAMILA,KOBIETA,28
02,DOLNOŚLĄSKIE,JOLANTA,KOBIETA,26
02,DOLNOŚLĄSKIE,JAGODA,KOBIETA,25
02,DOLNOŚLĄSKIE,MARCELINA,KOBIETA,25
02,DOLNOŚLĄSKIE,HALINA,KOBIETA,24
02,DOLNOŚLĄSKIE,STEFANIA,KOBIETA,24
02,DOLNOŚLĄSKIE,AURELIA,KOBIETA,23
02,DOLNOŚLĄSKIE,JUSTYNA,KOBIETA,23
02,DOLNOŚLĄSKIE,NADIA,KOBIETA,23
02,DOLNOŚLĄSKIE,BOŻENA,KOBIETA,22
02,DOLNOŚLĄSKIE,DOMINIKA,KOBIETA,22
02,DOLNOŚLĄSKIE,NIKOLA,KOBIETA,22
02,DOLNOŚLĄSKIE,IWONA,KOBIETA,21
02,DOLNOŚLĄSKIE,KLAUDIA,KOBIETA,21
02,DOLNOŚLĄSKIE,LIDIA,KOBIETA,21
02,DOLNOŚLĄSKIE,ROZALIA,KOBIETA,21
02,DOLNOŚLĄSKIE,SARA,KOBIETA,21
02,DOLNOŚLĄSKIE,STANISŁAWA,KOBIETA,21
02,DOLNOŚLĄSKIE,IGA,KOBIETA,19
02,DOLNOŚLĄSKIE,MARTYNA,KOBIETA,19
02,DOLNOŚLĄSKIE,SYLWIA,KOBIETA,19
02,DOLNOŚLĄSKIE,LILIANNA,KOBIETA,18
02,DOLNOŚLĄSKIE,NINA,KOBIETA,18
02,DOLNOŚLĄSKIE,DARIA,KOBIETA,16
02,DOLNOŚLĄSKIE,LILIANA,KOBIETA,16
02,DOLNOŚLĄSKIE,RENATA,KOBIETA,16
02,DOLNOŚLĄSKIE,KINGA,KOBIETA,15
02,DOLNOŚLĄSKIE,KORNELIA,KOBIETA,15
02,DOLNOŚLĄSKIE,BLANKA,KOBIETA,14
02,DOLNOŚLĄSKIE,EDYTA,KOBIETA,14
02,DOLNOŚLĄSKIE,LUCYNA,KOBIETA,14
02,DOLNOŚLĄSKIE,MIA,KOBIETA,14
02,DOLNOŚLĄSKIE,ADRIANNA,KOBIETA,13
02,DOLNOŚLĄSKIE,ALINA,KOBIETA,12
02,DOLNOŚLĄSKIE,EWELINA,KOBIETA,12
02,DOLNOŚLĄSKIE,FRANCISZKA,KOBIETA,12
02,DOLNOŚLĄSKIE,JÓZEFINA,KOBIETA,12
02,DOLNOŚLĄSKIE,KALINA,KOBIETA,12
02,DOLNOŚLĄSKIE,LIWIA,KOBIETA,12
02,DOLNOŚLĄSKIE,MARZENA,KOBIETA,12
02,DOLNOŚLĄSKIE,MILENA,KOBIETA,12
02,DOLNOŚLĄSKIE,ANETA,KOBIETA,11
02,DOLNOŚLĄSKIE,APOLONIA,KOBIETA,11
02,DOLNOŚLĄSKIE,CECYLIA,KOBIETA,11
02,DOLNOŚLĄSKIE,CELINA,KOBIETA,11
02,DOLNOŚLĄSKIE,ELIZA,KOBIETA,11
02,DOLNOŚLĄSKIE,GAJA,KOBIETA,11
02,DOLNOŚLĄSKIE,MATYLDA,KOBIETA,11
02,DOLNOŚLĄSKIE,ADELA,KOBIETA,10
02,DOLNOŚLĄSKIE,ANITA,KOBIETA,10
02,DOLNOŚLĄSKIE,BIANKA,KOBIETA,10
02,DOLNOŚLĄSKIE,FAUSTYNA,KOBIETA,10
02,DOLNOŚLĄSKIE,IDA,KOBIETA,10
02,DOLNOŚLĄSKIE,KONSTANCJA,KOBIETA,10
02,DOLNOŚLĄSKIE,MARLENA,KOBIETA,10
02,DOLNOŚLĄSKIE,AURORA,KOBIETA,9
02,DOLNOŚLĄSKIE,BOGUSŁAWA,KOBIETA,9
02,DOLNOŚLĄSKIE,DANIELA,KOBIETA,9
02,DOLNOŚLĄSKIE,KAZIMIERA,KOBIETA,9
02,DOLNOŚLĄSKIE,NELA,KOBIETA,9
02,DOLNOŚLĄSKIE,WIOLETTA,KOBIETA,9
02,DOLNOŚLĄSKIE,DIANA,KOBIETA,8
02,DOLNOŚLĄSKIE,GENOWEFA,KOBIETA,8
02,DOLNOŚLĄSKIE,JÓZEFA,KOBIETA,8
02,DOLNOŚLĄSKIE,KAJA,KOBIETA,8
02,DOLNOŚLĄSKIE,MALWINA,KOBIETA,8
02,DOLNOŚLĄSKIE,VICTORIA,KOBIETA,8
02,DOLNOŚLĄSKIE,WIESŁAWA,KOBIETA,8
02,DOLNOŚLĄSKIE,ILONA,KOBIETA,7
02,DOLNOŚLĄSKIE,LEA,KOBIETA,7
02,DOLNOŚLĄSKIE,MARIOLA,KOBIETA,7
02,DOLNOŚLĄSKIE,PAULA,KOBIETA,7
02,DOLNOŚLĄSKIE,REGINA,KOBIETA,7
02,DOLNOŚLĄSKIE,ROKSANA,KOBIETA,7
02,DOLNOŚLĄSKIE,SABINA,KOBIETA,7
02,DOLNOŚLĄSKIE,SANDRA,KOBIETA,7
02,DOLNOŚLĄSKIE,ANGELIKA,KOBIETA,6
02,DOLNOŚLĄSKIE,FELICJA,KOBIETA,6
02,DOLNOŚLĄSKIE,MELANIA,KOBIETA,6
02,DOLNOŚLĄSKIE,MIROSŁAWA,KOBIETA,6
02,DOLNOŚLĄSKIE,OLGA,KOBIETA,6
02,DOLNOŚLĄSKIE,SOFIA,KOBIETA,6
02,DOLNOŚLĄSKIE,BOGUMIŁA,KOBIETA,5
02,DOLNOŚLĄSKIE,CZESŁAWA,KOBIETA,5
02,DOLNOŚLĄSKIE,ESTERA,KOBIETA,5
02,DOLNOŚLĄSKIE,HONORATA,KOBIETA,5
02,DOLNOŚLĄSKIE,KARINA,KOBIETA,5
02,DOLNOŚLĄSKIE,LEOKADIA,KOBIETA,5
02,DOLNOŚLĄSKIE,MARIKA,KOBIETA,5
02,DOLNOŚLĄSKIE,ADA,KOBIETA,4
02,DOLNOŚLĄSKIE,ALEXANDRA,KOBIETA,4
02,DOLNOŚLĄSKIE,DAGMARA,KOBIETA,4
02,DOLNOŚLĄSKIE,ELENA,KOBIETA,4
02,DOLNOŚLĄSKIE,ELIZABETH,KOBIETA,4
02,DOLNOŚLĄSKIE,EMMA,KOBIETA,4
02,DOLNOŚLĄSKIE,ERYKA,KOBIETA,4
02,DOLNOŚLĄSKIE,JAŚMINA,KOBIETA,4
02,DOLNOŚLĄSKIE,JULIANNA,KOBIETA,4
02,DOLNOŚLĄSKIE,JULITA,KOBIETA,4
02,DOLNOŚLĄSKIE,MALINA,KOBIETA,4
02,DOLNOŚLĄSKIE,TAMARA,KOBIETA,4
02,DOLNOŚLĄSKIE,TATIANA,KOBIETA,4
02,DOLNOŚLĄSKIE,VIKTORIA,KOBIETA,4
02,DOLNOŚLĄSKIE,WALERIA,KOBIETA,4
02,DOLNOŚLĄSKIE,ZOJA,KOBIETA,4
02,DOLNOŚLĄSKIE,ADRIANA,KOBIETA,3
02,DOLNOŚLĄSKIE,DALIA,KOBIETA,3
02,DOLNOŚLĄSKIE,ELWIRA,KOBIETA,3
02,DOLNOŚLĄSKIE,HENRYKA,KOBIETA,3
02,DOLNOŚLĄSKIE,HIACYNTA,KOBIETA,3
02,DOLNOŚLĄSKIE,INEZ,KOBIETA,3
02,DOLNOŚLĄSKIE,IZABELLA,KOBIETA,3
02,DOLNOŚLĄSKIE,JUDYTA,KOBIETA,3
02,DOLNOŚLĄSKIE,LILIA,KOBIETA,3
02,DOLNOŚLĄSKIE,LUIZA,KOBIETA,3
02,DOLNOŚLĄSKIE,LUNA,KOBIETA,3
02,DOLNOŚLĄSKIE,MIRIAM,KOBIETA,3
02,DOLNOŚLĄSKIE,NADZIEJA,KOBIETA,3
02,DOLNOŚLĄSKIE,OLIVIA,KOBIETA,3
02,DOLNOŚLĄSKIE,TEODORA,KOBIETA,3
02,DOLNOŚLĄSKIE,VALENTINA,KOBIETA,3
02,DOLNOŚLĄSKIE,WIOLETA,KOBIETA,3
02,DOLNOŚLĄSKIE,WŁADYSŁAWA,KOBIETA,3
02,DOLNOŚLĄSKIE,ALBINA,KOBIETA,2
02,DOLNOŚLĄSKIE,ANASTASIA,KOBIETA,2
02,DOLNOŚLĄSKIE,ARLETA,KOBIETA,2
02,DOLNOŚLĄSKIE,BRONISŁAWA,KOBIETA,2
02,DOLNOŚLĄSKIE,BRYGIDA,KOBIETA,2
02,DOLNOŚLĄSKIE,CIRILLA,KOBIETA,2
02,DOLNOŚLĄSKIE,DOBROCHNA,KOBIETA,2
02,DOLNOŚLĄSKIE,ELEONORA,KOBIETA,2
02,DOLNOŚLĄSKIE,ELISA,KOBIETA,2
02,DOLNOŚLĄSKIE,EVA,KOBIETA,2
02,DOLNOŚLĄSKIE,GLORIA,KOBIETA,2
02,DOLNOŚLĄSKIE,HANIA,KOBIETA,2
02,DOLNOŚLĄSKIE,INGA,KOBIETA,2
02,DOLNOŚLĄSKIE,JESSICA,KOBIETA,2
02,DOLNOŚLĄSKIE,KIRA,KOBIETA,2
02,DOLNOŚLĄSKIE,LARA,KOBIETA,2
02,DOLNOŚLĄSKIE,LARYSA,KOBIETA,2
02,DOLNOŚLĄSKIE,LIVIA,KOBIETA,2
02,DOLNOŚLĄSKIE,MAGDA,KOBIETA,2
02,DOLNOŚLĄSKIE,MARCJANNA,KOBIETA,2
02,DOLNOŚLĄSKIE,MAYA,KOBIETA,2
02,DOLNOŚLĄSKIE,MERCEDES,KOBIETA,2
02,DOLNOŚLĄSKIE,NEL,KOBIETA,2
02,DOLNOŚLĄSKIE,OKTAWIA,KOBIETA,2
02,DOLNOŚLĄSKIE,OLA,KOBIETA,2
02,DOLNOŚLĄSKIE,OLIMPIA,KOBIETA,2
02,DOLNOŚLĄSKIE,ORIANA,KOBIETA,2
02,DOLNOŚLĄSKIE,POLINA,KOBIETA,2
02,DOLNOŚLĄSKIE,SOPHIA,KOBIETA,2
02,DOLNOŚLĄSKIE,TEKLA,KOBIETA,2
02,DOLNOŚLĄSKIE,VERONIKA,KOBIETA,2
02,DOLNOŚLĄSKIE,VIVIEN,KOBIETA,2
02,DOLNOŚLĄSKIE,ZDZISŁAWA,KOBIETA,2
02,DOLNOŚLĄSKIE,ŻANETA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,MARIA,KOBIETA,235
04,KUJAWSKO-POMORSKIE,ANNA,KOBIETA,164
04,KUJAWSKO-POMORSKIE,ZOFIA,KOBIETA,72
04,KUJAWSKO-POMORSKIE,MAGDALENA,KOBIETA,68
04,KUJAWSKO-POMORSKIE,HELENA,KOBIETA,51
04,KUJAWSKO-POMORSKIE,MAŁGORZATA,KOBIETA,46
04,KUJAWSKO-POMORSKIE,BARBARA,KOBIETA,44
04,KUJAWSKO-POMORSKIE,EWA,KOBIETA,44
04,KUJAWSKO-POMORSKIE,WIKTORIA,KOBIETA,44
04,KUJAWSKO-POMORSKIE,KATARZYNA,KOBIETA,39
04,KUJAWSKO-POMORSKIE,JADWIGA,KOBIETA,35
04,KUJAWSKO-POMORSKIE,TERESA,KOBIETA,35
04,KUJAWSKO-POMORSKIE,ZUZANNA,KOBIETA,35
04,KUJAWSKO-POMORSKIE,ŁUCJA,KOBIETA,34
04,KUJAWSKO-POMORSKIE,ALEKSANDRA,KOBIETA,32
04,KUJAWSKO-POMORSKIE,HANNA,KOBIETA,32
04,KUJAWSKO-POMORSKIE,ELŻBIETA,KOBIETA,31
04,KUJAWSKO-POMORSKIE,WERONIKA,KOBIETA,31
04,KUJAWSKO-POMORSKIE,ALICJA,KOBIETA,30
04,KUJAWSKO-POMORSKIE,JULIA,KOBIETA,29
04,KUJAWSKO-POMORSKIE,JOANNA,KOBIETA,28
04,KUJAWSKO-POMORSKIE,MARTA,KOBIETA,28
04,KUJAWSKO-POMORSKIE,ANASTAZJA,KOBIETA,27
04,KUJAWSKO-POMORSKIE,ANTONINA,KOBIETA,26
04,KUJAWSKO-POMORSKIE,URSZULA,KOBIETA,26
04,KUJAWSKO-POMORSKIE,MONIKA,KOBIETA,24
04,KUJAWSKO-POMORSKIE,IRENA,KOBIETA,23
04,KUJAWSKO-POMORSKIE,NATALIA,KOBIETA,23
04,KUJAWSKO-POMORSKIE,KRYSTYNA,KOBIETA,22
04,KUJAWSKO-POMORSKIE,DANUTA,KOBIETA,21
04,KUJAWSKO-POMORSKIE,JANINA,KOBIETA,21
04,KUJAWSKO-POMORSKIE,DOMINIKA,KOBIETA,20
04,KUJAWSKO-POMORSKIE,EMILIA,KOBIETA,20
04,KUJAWSKO-POMORSKIE,KAROLINA,KOBIETA,20
04,KUJAWSKO-POMORSKIE,MAJA,KOBIETA,20
04,KUJAWSKO-POMORSKIE,AGNIESZKA,KOBIETA,19
04,KUJAWSKO-POMORSKIE,BEATA,KOBIETA,19
04,KUJAWSKO-POMORSKIE,KLARA,KOBIETA,19
04,KUJAWSKO-POMORSKIE,AMELIA,KOBIETA,18
04,KUJAWSKO-POMORSKIE,JAGODA,KOBIETA,18
04,KUJAWSKO-POMORSKIE,KORNELIA,KOBIETA,18
04,KUJAWSKO-POMORSKIE,LAURA,KOBIETA,17
04,KUJAWSKO-POMORSKIE,RÓŻA,KOBIETA,17
04,KUJAWSKO-POMORSKIE,ANIELA,KOBIETA,16
04,KUJAWSKO-POMORSKIE,BOŻENA,KOBIETA,16
04,KUJAWSKO-POMORSKIE,WANDA,KOBIETA,16
04,KUJAWSKO-POMORSKIE,AGATA,KOBIETA,15
04,KUJAWSKO-POMORSKIE,KINGA,KOBIETA,15
04,KUJAWSKO-POMORSKIE,OLIWIA,KOBIETA,15
04,KUJAWSKO-POMORSKIE,DOROTA,KOBIETA,14
04,KUJAWSKO-POMORSKIE,GRAŻYNA,KOBIETA,14
04,KUJAWSKO-POMORSKIE,GABRIELA,KOBIETA,13
04,KUJAWSKO-POMORSKIE,MARIANNA,KOBIETA,13
04,KUJAWSKO-POMORSKIE,PATRYCJA,KOBIETA,13
04,KUJAWSKO-POMORSKIE,RITA,KOBIETA,12
04,KUJAWSKO-POMORSKIE,KAMILA,KOBIETA,11
04,KUJAWSKO-POMORSKIE,LENA,KOBIETA,11
04,KUJAWSKO-POMORSKIE,MARCELINA,KOBIETA,11
04,KUJAWSKO-POMORSKIE,PAULINA,KOBIETA,11
04,KUJAWSKO-POMORSKIE,LIDIA,KOBIETA,10
04,KUJAWSKO-POMORSKIE,MARTYNA,KOBIETA,10
04,KUJAWSKO-POMORSKIE,IZABELA,KOBIETA,9
04,KUJAWSKO-POMORSKIE,NADIA,KOBIETA,9
04,KUJAWSKO-POMORSKIE,DARIA,KOBIETA,8
04,KUJAWSKO-POMORSKIE,EWELINA,KOBIETA,8
04,KUJAWSKO-POMORSKIE,JOLANTA,KOBIETA,8
04,KUJAWSKO-POMORSKIE,LUCYNA,KOBIETA,8
04,KUJAWSKO-POMORSKIE,RENATA,KOBIETA,8
04,KUJAWSKO-POMORSKIE,ROZALIA,KOBIETA,8
04,KUJAWSKO-POMORSKIE,STEFANIA,KOBIETA,8
04,KUJAWSKO-POMORSKIE,ANGELIKA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,BLANKA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,HALINA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,IWONA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,MICHALINA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,MILENA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,NINA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,SYLWIA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,ADRIANNA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,ALINA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,AURELIA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,BOGUMIŁA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,IGA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,LEOKADIA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,POLA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,REGINA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,SANDRA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,SARA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,ELIZA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,FAUSTYNA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,JÓZEFA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,JUSTYNA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,KLAUDIA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,LILIANA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,MIA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,ROKSANA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,ANETA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,APOLONIA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,BIANKA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,CECYLIA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,CZESŁAWA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,FRANCISZKA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,LILIANNA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,LUIZA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,MARIOLA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,MATYLDA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,SABINA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,ADELA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,BRYGIDA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,CARMEN,KOBIETA,3
04,KUJAWSKO-POMORSKIE,DANIELA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,GENOWEFA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,IDA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,IZABELLA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,LUDWIKA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,MALWINA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,MARZENA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,NIKOLA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,OLGA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,STANISŁAWA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,VICTORIA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,WALENTYNA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,BERNADETA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,DAGMARA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,DIANA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,EDYTA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ELENA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,EMMA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,FELICJA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,GAJA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,JÓZEFINA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,KAJA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,KAZIMIERA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,KONSTANCJA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LEA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LEIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LIWIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,MARZANNA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,MELANIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,MIRIAM,KOBIETA,2
04,KUJAWSKO-POMORSKIE,NEL,KOBIETA,2
04,KUJAWSKO-POMORSKIE,NELA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,NOEMI,KOBIETA,2
04,KUJAWSKO-POMORSKIE,OKTAWIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,OTYLIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,SOPHIE,KOBIETA,2
04,KUJAWSKO-POMORSKIE,VANESSA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,VIKTORIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,WALERIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,WŁADYSŁAWA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ZOE,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ZOJA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ZOSIA,KOBIETA,2
06,LUBELSKIE,MARIA,KOBIETA,193
06,LUBELSKIE,ANNA,KOBIETA,111
06,LUBELSKIE,ZOFIA,KOBIETA,56
06,LUBELSKIE,ALICJA,KOBIETA,38
06,LUBELSKIE,MAGDALENA,KOBIETA,35
06,LUBELSKIE,KATARZYNA,KOBIETA,34
06,LUBELSKIE,ELŻBIETA,KOBIETA,30
06,LUBELSKIE,JULIA,KOBIETA,28
06,LUBELSKIE,WIKTORIA,KOBIETA,28
06,LUBELSKIE,ALEKSANDRA,KOBIETA,27
06,LUBELSKIE,HELENA,KOBIETA,26
06,LUBELSKIE,BARBARA,KOBIETA,25
06,LUBELSKIE,LAURA,KOBIETA,24
06,LUBELSKIE,ŁUCJA,KOBIETA,24
06,LUBELSKIE,WERONIKA,KOBIETA,24
06,LUBELSKIE,EWA,KOBIETA,23
06,LUBELSKIE,JOANNA,KOBIETA,23
06,LUBELSKIE,ANASTAZJA,KOBIETA,20
06,LUBELSKIE,ZUZANNA,KOBIETA,20
06,LUBELSKIE,KRYSTYNA,KOBIETA,19
06,LUBELSKIE,TERESA,KOBIETA,19
06,LUBELSKIE,MARIANNA,KOBIETA,18
06,LUBELSKIE,KAROLINA,KOBIETA,17
06,LUBELSKIE,MAJA,KOBIETA,17
06,LUBELSKIE,MONIKA,KOBIETA,17
06,LUBELSKIE,RÓŻA,KOBIETA,17
06,LUBELSKIE,AGNIESZKA,KOBIETA,16
06,LUBELSKIE,DOROTA,KOBIETA,16
06,LUBELSKIE,HANNA,KOBIETA,16
06,LUBELSKIE,RITA,KOBIETA,16
06,LUBELSKIE,LENA,KOBIETA,15
06,LUBELSKIE,MICHALINA,KOBIETA,15
06,LUBELSKIE,ANIELA,KOBIETA,14
06,LUBELSKIE,AMELIA,KOBIETA,13
06,LUBELSKIE,EMILIA,KOBIETA,13
06,LUBELSKIE,IRENA,KOBIETA,13
06,LUBELSKIE,JADWIGA,KOBIETA,13
06,LUBELSKIE,JANINA,KOBIETA,13
06,LUBELSKIE,KLARA,KOBIETA,13
06,LUBELSKIE,MAŁGORZATA,KOBIETA,13
06,LUBELSKIE,ANTONINA,KOBIETA,12
06,LUBELSKIE,NATALIA,KOBIETA,12
06,LUBELSKIE,DANUTA,KOBIETA,11
06,LUBELSKIE,JAGODA,KOBIETA,11
06,LUBELSKIE,IZABELA,KOBIETA,10
06,LUBELSKIE,MARTA,KOBIETA,10
06,LUBELSKIE,NIKOLA,KOBIETA,10
06,LUBELSKIE,POLA,KOBIETA,10
06,LUBELSKIE,BOŻENA,KOBIETA,9
06,LUBELSKIE,JOLANTA,KOBIETA,9
06,LUBELSKIE,ROZALIA,KOBIETA,9
06,LUBELSKIE,DOMINIKA,KOBIETA,8
06,LUBELSKIE,LILIANA,KOBIETA,8
06,LUBELSKIE,NADIA,KOBIETA,8
06,LUBELSKIE,PAULINA,KOBIETA,8
06,LUBELSKIE,AGATA,KOBIETA,7
06,LUBELSKIE,GABRIELA,KOBIETA,7
06,LUBELSKIE,JÓZEFINA,KOBIETA,7
06,LUBELSKIE,JUSTYNA,KOBIETA,7
06,LUBELSKIE,KINGA,KOBIETA,7
06,LUBELSKIE,KORNELIA,KOBIETA,7
06,LUBELSKIE,MARCELINA,KOBIETA,7
06,LUBELSKIE,OLIWIA,KOBIETA,7
06,LUBELSKIE,STANISŁAWA,KOBIETA,7
06,LUBELSKIE,URSZULA,KOBIETA,7
06,LUBELSKIE,BEATA,KOBIETA,6
06,LUBELSKIE,BLANKA,KOBIETA,6
